,TN,FP,TP,FN
1037,62723,30891,100315,3063
1038,3456,417,192556,563
1039,54922,83669,57985,416
1040,21784,2430,158893,13885
1041,32010,368,161563,3051
1042,14657,249,157330,2184
1043,44071,617,148940,3364
1044,86387,3796,93661,4940
1045,98350,1945,73288,1863
1046,1720,53,192155,3064
1047,74856,27,120180,1929
1048,31037,228,131848,33879
1049,82230,1911,108669,4182
1050,38317,26472,106300,2818
1051,89986,9543,74338,1066
1052,51940,3525,62516,79011
1053,11995,3125,178402,3470
1054,40345,126,142139,14382
1055,47758,1413,123657,2105
1056,7377,1144,165978,1973
1057,86917,950,95066,14059
1058,15235,80,178757,2920
1059,77994,785,47678,70535
1060,34982,588,158037,3385
1061,61386,1317,132011,2278
1062,90677,1149,100744,4422
1063,194014,0,0,2978
1064,18494,370,176179,1949
1065,49500,6347,106491,34654
1066,115496,3005,74876,3615
1067,110809,1191,76584,2252
1068,89474,422,99724,7372
1069,40908,518,131382,1612
1070,69988,13232,123864,3246
1071,2596,10389,183651,356
1072,128309,302,66328,2053
1073,31205,0,27665,116063
1074,142172,0,0,54820
1075,28544,31563,133886,2999
1076,5545,887,219969,1371
1077,73026,1148,94388,8423
1078,80636,754,79491,36111
1079,56862,6506,130053,3571
1080,79644,400,109976,2868
1081,22031,1754,128488,44719
1082,1219,52,195242,479
1083,57853,5433,105884,16536
1084,40394,1170,103727,29642
1085,120363,35,70493,6101
1086,155270,776,71734,5122
1087,84116,556,85276,5498
1088,41734,936,139703,14619
1089,97259,1288,64572,8223
1090,32067,3734,62682,4630
1091,38957,355,155264,2416
1092,93324,5324,83237,21776
1093,51920,8502,113439,1072
1094,3705,0,75141,118146
1095,10412,400,182197,3983
1096,48910,11133,104628,10262
1097,14914,177,160041,2366
1098,14136,771,179496,2589
1099,69665,110,109962,17255
1100,29666,2457,162265,2604
1101,21915,1210,237937,2107
1102,61398,2130,108844,10256
1103,40070,6263,214019,2817
1104,76861,348,108595,5032
1105,69360,940,96530,8103
1106,50449,4363,134362,7818
1107,103333,17206,67910,8543
1108,69327,7997,116801,2867
1109,44020,4703,101127,4050
1110,132669,94,37654,9133
1111,86222,7292,100119,3359
1112,11045,1001,177328,7618
1113,14691,231,180784,1286
1114,23620,2045,165979,5348
1115,98567,1004,67038,3194
1116,72074,550,82112,42256
1117,40788,31985,110297,4175
1118,28240,714,144282,1697
1119,56506,204,145720,6361
1120,34429,44,158254,4265
1121,51718,539,124864,19871
1122,72275,913,114226,9578
1123,55237,964,118620,2677
1124,28444,1282,165833,1433
1125,95754,6187,76673,18378
1126,74947,394,96840,24811
1127,1497,2527,191206,1762
1128,30203,852,145899,1057
1129,126298,912,60212,9570
1130,32093,617,141966,1283
1131,54414,3699,114308,1999
1132,742,13,146354,7817
1133,20468,681,172800,3043
1134,34347,1565,160096,984
1135,54789,4293,125119,12791
1136,63458,361,129376,3797
1137,3402,1106,204500,2348
1138,101887,95,70828,2123
1139,35723,14075,158337,2195
1140,10841,611,211489,727
1141,45073,7999,115740,1504
1142,23585,1355,171410,642
1143,43050,2834,108291,61798
1144,34803,2576,155242,4371
1145,24614,1711,154946,2383
1146,2183,45988,114785,11977
1147,9377,1972,184275,1368
1148,61509,140,110707,2577
1149,48732,543,144154,3563
1150,28815,17866,97060,28627
1151,39405,9,131614,3905
1152,16508,597,173667,6220
1153,122048,6264,47076,21604
1154,63609,1190,128031,4162
1155,28518,2412,163070,2992
1156,71454,6610,90606,7289
1157,102409,137,78955,15491
1158,4566,99,191135,1705
1159,84549,23,54339,13450
1160,61133,608,131144,4107
1161,163665,774,28647,3906
1162,63299,11319,110562,11812
1163,34366,622,159797,2207
1164,28825,0,0,146621
1165,56170,20057,76660,23585
1166,115987,1757,62616,16632
1167,62108,136,131064,3684
1168,36533,0,110025,28375
1169,50087,2025,121698,1123
1170,343,7192,183366,6091
1171,70013,696,173556,18904
1172,61021,0,0,113912
1173,9454,105,162658,3229
1174,58401,1613,132481,4497
1175,8352,4,184813,3823
1176,28934,781,164487,2790
1177,29246,328,138953,28465
1178,46780,2282,107284,21152
1179,55569,5309,86371,49743
1180,91949,3371,51217,45325
1181,109523,9228,44154,12028
1182,35310,1476,147824,12382
1183,42436,1222,151517,1817
1184,7346,23,187453,2170
1185,59167,1051,132501,4273
1186,55444,2307,117384,21857
1187,36045,6414,54453,100080
1188,86119,5744,88414,7481
1189,19586,540,172504,4362
1190,52355,1832,118569,2177
1191,53116,1262,113452,7103
1192,59410,2539,130477,4566
1193,5450,0,2650,188892
1194,23941,19,141424,4932
1195,57028,4504,126695,8765
1196,9317,27964,105196,1163
1197,134617,22784,38307,1284
1198,113490,6941,72281,25826
1199,35689,80,156179,5044
1200,60891,995,78181,30762
1201,74422,961,133552,4473
1202,146447,9959,65438,1311
1203,42876,2584,127720,23812
1204,43134,23407,66919,10693
1205,76004,6296,106075,8617
1206,22629,1618,171681,1064
1207,42904,2320,66736,1413
1208,78411,1222,116225,1134
1209,7555,338,184199,796
1210,31338,1806,151208,15718
1211,71511,87,92221,11114
1212,9564,0,145944,8652
1213,94050,1772,98199,2971
1214,3174,338,183574,672
1215,63323,8070,122967,2632
1216,66473,6122,94647,8717
1217,14422,642,180998,930
1218,29990,164,128544,8540
1219,85135,322,93330,3841
1220,45107,12390,134591,4904
1221,28336,1014,165348,2294
1222,82808,2431,110225,1528
1223,118747,14037,61228,2980
1224,9315,641,212080,1632
1225,20017,846,152499,1571
1226,57099,125,122293,17475
1227,67595,2201,101806,3331
1228,79558,28,81725,35681
1229,91330,1543,89280,14839
1230,64913,11531,92082,6920
1231,30269,11721,127852,5091
1232,17052,1286,183383,7583
1233,21755,202,172620,2415
1234,130570,1590,48555,16277
1235,18624,10347,141322,4640
1236,77592,811,94495,1522
1237,29725,3920,162180,1167
1238,25941,2056,146274,22721
1239,41023,1279,126084,5008
1240,46847,850,123366,6948
1241,74286,971,113869,7866
1242,16451,599,178774,1168
1243,7394,272,188107,1219
1244,96057,52,35322,65561
1245,1919,30,193206,1837
1246,111447,12763,53600,27903
1247,56459,989,110467,7018
1248,3968,4581,165375,496
1249,38626,3213,153482,1671
1250,6308,185,164925,3515
1251,62176,43512,85057,6247
1252,31350,1190,163299,1153
1253,66528,35295,93544,1625
1254,100901,1951,73789,20351
1255,142564,3082,49976,1370
1256,134331,2362,54088,6211
1257,8927,1733,178793,1896
1258,33905,230,141709,1141
1259,109196,15777,62476,9543
1260,128031,765,67259,937
1261,67611,3782,111027,14572
1262,50626,1226,118880,4714
1263,23690,225,158315,14762
1264,51923,240,141373,3456
1265,54820,6565,109367,3668
1266,71092,3495,93685,6148
1267,5580,457,182978,7977
1268,16185,78,177244,3485
1269,47079,760,124962,2132
1270,20421,934,170090,5547
1271,5074,29455,156061,5889
1272,51627,47997,94822,2546
1273,12855,18133,165021,983
1274,85984,10088,83538,17382
1275,7071,401,187741,1266
1276,97519,3240,86843,9390
1277,82137,113,85403,7280
1278,8425,505,164592,1411
1279,97911,2613,62318,12091
1280,4459,2065,168397,12
1281,74021,499,93940,6473
1282,31809,2334,157370,4966
1283,78401,5905,106227,6459
1284,55222,2396,116817,498
1285,106943,386,60189,6902
1286,32730,892,160480,2890
1287,37540,704,92434,12962
1288,89986,130,85753,10863
1289,30605,5768,144294,5039
1290,52348,7720,128258,8666
1291,8444,7455,170393,10700
1292,60671,19956,114150,2215
1293,67054,4891,99307,3681
1294,4406,1035,190661,890
1295,175306,68,12229,9389
1296,5275,287,168662,1222
1297,11472,1990,170277,13253
1298,53718,453,66416,76405
1299,109435,946,84313,2298
1300,2749,476,176896,455
1301,42493,480,141372,13160
1302,89691,16832,88793,1676
1303,106743,2721,69421,3743
1304,108875,233,75902,11982
1305,23116,1029,139091,1437
1306,85378,3337,106992,1285
1307,109218,630,77967,7125
1308,0,0,195700,1292
1309,103862,2425,83770,6935
1310,20037,257,144829,3654
1311,93520,92,96947,6433
1312,21813,224,172819,2136
1313,4460,147,190596,1789
1314,28528,289,163160,6554
1315,72104,10366,104587,9935
1316,53639,3155,136287,3911
1317,117865,16393,54600,8134
1318,125656,1152,65209,9079
1319,1798,145,172178,812
1320,37835,464,128657,6951
1321,15171,328,159338,1122
1322,81344,1148,174191,6486
1323,0,0,190617,6888
1324,0,0,174129,804
1325,73877,876,82589,3227
1326,5848,424,166100,2048
1327,85893,1282,33699,36104
1328,45337,1241,147233,3181
1329,45140,803,140283,1532
1330,87190,843,107376,1583
1331,1419,4,192979,2590
1332,75538,6008,90304,1544
1333,12381,1982,162096,20533
1334,39228,615,176023,1646
1335,26651,543,145075,2151
1336,44838,76745,67388,8021
1337,9980,4635,179910,2467
1338,77144,626,91303,5860
1339,78711,293,65754,52234
1340,0,14,147053,677
1341,6038,120,190254,580
1342,40181,765,126418,30654
1343,67621,525,125070,3776
1344,19918,1388,173689,1997
1345,68349,1886,93945,10753
1346,8100,1155,164103,1575
1347,71981,4957,91232,6763
1348,188476,0,0,8516
1349,71869,175,95706,7183
1350,4843,1546,167536,1008
1351,63070,1509,107094,1721
1352,57513,4445,127721,7313
1353,7012,579,188210,1191
1354,68707,629,122280,5376
1355,54626,16046,71773,32488
1356,0,0,196421,571
1357,120690,3300,136568,2611
1358,23883,638,170044,2427
1359,48486,1853,141047,5606
1360,25572,53,63250,108117
1361,42853,409,143818,4782
1362,7843,2524,179152,7473
1363,74584,3954,65676,30719
1364,354,0,172882,2210
1365,169242,12063,14410,1277
1366,7424,1262,194913,1088
1367,29120,34787,118592,10902
1368,21518,927,166255,7266
1369,10194,2293,168206,16299
1370,21901,211,163640,11240
1371,86635,11065,91646,7646
1372,62113,695,108707,3418
1373,36921,6080,116141,37850
1374,11073,501,230842,2798
1375,50761,440,140851,4940
1376,93618,2014,92320,9040
1377,25984,879,167289,2840
1378,96809,4522,151469,4213
1379,14879,5399,151924,2731
1380,47146,12142,125796,6265
1381,72094,1074,102929,20895
1382,38971,800,143144,14077
1383,66837,12517,76831,18235
1384,137937,664,55388,3003
1385,26554,438,164790,5210
1386,2069,494,191017,3412
1387,46965,3096,116661,30270
1388,122838,1243,65853,7058
1389,120972,317,60803,14900
1390,10431,6436,176298,3827
1391,117,0,196269,606
1392,110744,5378,52586,7251
1393,104026,2253,87982,2731
1394,8213,92,170771,1500
1395,28890,181,139580,28341
1396,91098,322,104532,1040
1397,100678,2017,88094,6203
1398,70570,4187,111906,10329
1399,63218,4464,102638,4613
1400,155612,33,12132,29215
1401,58569,213,84456,53754
1402,31148,1841,152279,1464
1403,20309,5256,170406,1021
1404,18926,8003,151717,18346
1405,95187,8503,63875,29427
1406,7929,928,173899,14236
1407,7773,4377,160043,2740
1408,53278,2673,133684,7357
1409,13747,598,163232,947
1410,6043,167,186750,4032
1411,59976,20291,99731,16994
1412,115594,440,63264,17694
1413,142974,811,63642,4955
1414,91704,1961,98753,4574
1415,23565,3749,146499,1120
1416,81316,1407,101536,12733
1417,20537,1252,144990,30213
1418,1852,110,171308,1150
1419,37094,3629,147096,9173
1420,173403,4603,16341,2645
1421,51586,24945,115746,4715
1422,4847,100,190163,1882
1423,9586,10454,119366,130
1424,9222,332,126467,11723
1425,45390,5042,196832,15905
1426,21749,2873,169469,2901
1427,49215,718,142430,4629
1428,23410,796,147942,2785
1429,0,0,177807,19185
1430,42049,475,142311,12157
1431,1115,4871,179152,55
1432,28404,1367,165579,1642
1433,27993,10663,147615,10721
1434,38654,27096,107984,1199
1435,40571,736,143280,12405
1436,95907,271,61297,17458
1437,97990,6956,90052,1994
1438,15287,962,178458,2285
1439,15338,970,159254,21430
1440,62696,442,104674,7121
1441,9109,1481,185158,1244
1442,85070,6641,100268,5013
1443,92284,14843,18762,71103
1444,167597,5454,32186,5093
1445,0,0,169042,3839
1446,71165,338,71406,41258
1447,94072,3604,94755,4561
1448,161271,298,98139,3461
