,TN,FP,TP,FN
1038,2867,255,192718,1152
1039,53510,19297,122357,1828
1040,17100,1461,159862,18569
1041,31436,167,161764,3625
1042,14438,147,157432,2403
1043,44083,572,148985,3352
1044,88443,4462,92995,2884
1045,98573,1694,73539,1640
1046,1723,62,192146,3061
1047,75217,41,120166,1568
1048,36611,460,131616,28305
1049,82489,1759,108821,3923
1050,26885,2564,130208,14250
1051,89074,10360,73521,1978
1052,107654,5894,60147,23297
1053,12799,510,181017,2666
1054,41884,378,141887,12843
1055,46938,979,124091,2925
1056,6669,305,166817,2681
1057,90537,913,95103,10439
1058,14460,14,178823,3695
1059,76333,667,47796,72196
1060,35130,564,158061,3237
1061,60923,1139,132189,2741
1062,89407,709,101184,5692
1063,195377,0,0,1615
1064,18040,332,176217,2403
1065,60576,6396,106442,23578
1066,115397,3092,74789,3714
1067,110764,1176,76599,2297
1068,90126,258,99888,6720
1069,40309,276,131624,2211
1070,69879,10409,126687,3355
1071,2024,4063,189977,928
1072,128194,159,66471,2168
1073,31268,0,27665,116000
1074,196877,0,0,115
1075,22333,5775,159674,9210
1076,4466,102,220754,2450
1077,74295,1288,94248,7154
1078,92824,3418,76827,23923
1079,54113,2601,133958,6320
1080,79368,367,110009,3144
1081,39091,708,129534,27659
1082,1264,1,195293,434
1083,63163,5587,105730,11226
1084,60762,2300,102597,9274
1085,120723,73,70455,5741
1086,156270,961,71549,4122
1087,84890,569,85263,4724
1088,45430,1087,139552,10923
1089,100438,1576,64284,5044
1090,31397,1335,65081,5300
1091,38769,259,155360,2604
1092,96972,5424,83137,18128
1093,51363,7860,114081,1629
1094,115419,3419,71722,6432
1095,9852,173,182424,4543
1096,55803,7855,107906,3369
1097,14287,127,160091,2993
1098,13592,562,179705,3133
1099,71968,226,109846,14952
1100,28334,1322,163400,3936
1101,21737,1040,238107,2285
1102,63380,2039,108935,8274
1103,39420,2391,217891,3467
1104,75892,21,108922,6001
1105,69902,1013,96457,7561
1106,48280,3247,135478,9987
1107,102665,7291,77825,9211
1108,67353,4628,120170,4841
1109,41716,1737,104093,6354
1110,135032,233,37515,6770
1111,84776,5506,101905,4805
1112,10927,612,177717,7736
1113,14238,62,180953,1739
1114,21583,1275,166749,7385
1115,97666,437,67605,4095
1116,72245,371,82291,42085
1117,31968,5378,136904,12995
1118,26085,92,144904,3852
1119,59534,246,145678,3333
1120,35428,116,158182,3266
1121,56283,468,124935,15306
1122,72979,1020,114119,8874
1123,54603,860,118724,3311
1124,27903,1500,165615,1974
1125,108199,9912,72948,5933
1126,95754,1713,95521,4004
1127,1852,3586,190147,1407
1128,28873,142,146609,2387
1129,125450,371,60753,10418
1130,32029,622,141961,1347
1131,54060,2940,115067,2353
1132,2813,0,146367,5746
1133,20354,507,172974,3157
1134,34284,2653,159008,1047
1135,55759,4224,125188,11821
1136,63212,413,129324,4043
1137,3838,196,205410,1912
1138,101610,71,70852,2400
1139,28790,2234,170178,9128
1140,10305,227,211873,1263
1141,37212,2192,121547,9365
1142,23866,1883,170882,361
1143,92128,11396,99729,12720
1144,35719,2982,154836,3455
1145,23750,1296,155361,3247
1146,106,9728,151045,14054
1147,7698,865,185382,3047
1148,61134,60,110787,2952
1149,47981,395,144302,4314
1150,17937,3407,111519,39505
1151,38989,11,131612,4321
1152,20049,492,173772,2679
1153,128601,5207,48133,15051
1154,62752,603,128618,5019
1155,25221,713,164769,6289
1156,67816,3600,93616,10927
1157,108374,276,78816,9526
1158,4468,99,191135,1803
1159,87197,76,54286,10802
1160,60107,546,131206,5133
1161,163744,704,28717,3827
1162,64388,10150,111731,10723
1163,32978,261,160158,3595
1164,26636,0,0,148810
1165,58665,25977,70740,21090
1166,119518,2146,62227,13101
1167,62023,183,131017,3769
1168,59832,1,110024,5076
1169,50560,1918,121805,650
1170,12,5598,184960,6422
1171,77324,783,173469,11593
1172,61025,0,0,113908
1173,8641,84,162679,4042
1174,58034,671,133423,4864
1175,7931,3,184814,4244
1176,28891,731,164537,2833
1177,47077,601,138680,10634
1178,46923,2180,107386,21009
1179,87281,2071,89609,18031
1180,95852,2399,52189,41422
1181,81491,504,52878,40060
1182,34564,1191,148109,13128
1183,41789,728,152011,2464
1184,7513,28,187448,2003
1185,60013,760,132792,3427
1186,55168,917,118774,22133
1187,39386,5856,55011,96739
1188,88079,6236,87922,5521
1189,19732,413,172631,4216
1190,51634,1317,119084,2898
1191,52477,1085,113629,7742
1192,59579,2602,130414,4397
1193,194342,2650,0,0
1194,23755,29,141414,5118
1195,54853,1716,129483,10940
1196,8925,5704,127456,1555
1197,129526,12387,48704,6375
1198,126585,5233,73989,12731
1199,36425,136,156123,4308
1200,80429,1525,77651,11224
1201,74618,922,133591,4277
1202,146407,10440,64957,1351
1203,43207,2074,128230,23481
1204,40677,5485,84841,13150
1205,74777,1605,110766,9844
1206,22671,3331,169968,1022
1207,42634,1349,67707,1683
1208,78590,1528,115919,955
1209,7070,267,184270,1281
1210,30829,659,152355,16227
1211,73648,163,92145,8977
1212,11784,0,145944,6432
1213,92930,1201,98770,4091
1214,2870,91,183821,976
1215,60936,4179,126858,5019
1216,60184,3465,97304,15006
1217,13717,336,181304,1635
1218,30668,180,128528,7862
1219,84787,275,93377,4189
1220,43501,7482,139499,6510
1221,23015,12,166350,7615
1222,82391,2116,110540,1945
1223,116063,11235,64030,5664
1224,9110,732,211989,1837
1225,18406,246,153099,3182
1226,39592,0,122418,34982
1227,65959,1043,102964,4967
1228,111909,107,81646,3330
1229,99572,1706,89117,6597
1230,62079,1235,102378,9754
1231,24721,3623,135950,10639
1232,11648,788,183881,12987
1233,21900,224,172598,2270
1234,142627,1557,48588,4220
1235,15926,4292,147377,7338
1236,76879,821,94485,2235
1237,28953,2605,163495,1939
1238,35638,3021,145309,13024
1239,41172,1076,126287,4859
1240,47207,942,123274,6588
1241,76869,1358,113482,5283
1242,15083,166,179207,2536
1243,7108,153,188226,1505
1244,96359,55,35319,65259
1245,2106,241,192995,1650
1246,137840,14746,51617,1510
1247,55517,528,110928,7960
1248,3946,6358,163598,518
1249,36545,1132,155563,3752
1250,6760,204,164906,3063
1251,48314,6764,121805,20109
1252,31169,1077,163412,1334
1253,65531,1970,126869,2622
1254,108922,2763,72977,12330
1255,137335,906,52152,6599
1256,138795,3254,53196,1747
1257,8711,1102,179424,2112
1258,34221,267,141672,825
1259,107437,5018,73235,11302
1260,127157,111,67913,1811
1261,75565,4936,109873,6618
1262,48824,866,119240,6516
1263,33558,149,158391,4894
1264,52161,300,141313,3218
1265,54711,5469,110463,3777
1266,71519,1031,96149,5721
1267,2982,46,183389,10575
1268,18643,468,176854,1027
1269,47142,777,124945,2069
1270,20253,705,170319,5715
1271,5546,997,184519,5417
1272,41364,2712,140107,12809
1273,11801,9468,173686,2037
1274,78114,2758,90868,25252
1275,7020,318,187824,1317
1276,99200,4331,85752,7709
1277,84208,47,85469,5209
1278,8073,251,164846,1763
1279,102739,2761,62170,7263
1280,4270,965,169497,201
1281,75690,333,94106,4804
1282,32356,2378,157326,4419
1283,79127,6389,105743,5733
1284,55143,1834,117379,577
1285,108684,299,60276,5161
1286,32451,748,160624,3169
1287,40128,1893,91245,10374
1288,91478,135,85748,9371
1289,28096,2492,147570,7548
1290,56557,11192,124786,4457
1291,8634,2594,175254,10510
1292,60787,22227,111879,2099
1293,65975,4370,99828,4760
1294,4391,1642,190054,905
1295,184692,4804,7493,3
1296,5130,270,168679,1367
1297,10566,764,171503,14159
1298,53121,427,66442,77002
1299,110531,1296,83963,1202
1300,2535,210,177162,669
1301,40005,99,141753,15648
1302,86295,8395,97230,5072
1303,108115,3762,68380,2371
1304,113071,226,75909,7786
1305,22387,507,139613,2166
1306,85219,3488,106841,1444
1307,109555,1205,77392,6788
1308,160,2,195698,1132
1309,105446,2139,84056,5351
1310,20718,426,144660,2973
1311,95548,963,96076,4405
1312,21362,250,172793,2587
1313,4160,81,190662,2089
1314,28280,200,163249,6802
1315,73522,9266,105687,8517
1316,53573,2774,136668,3977
1317,117501,11859,59134,8498
1318,128647,165,66196,6088
1319,1751,266,172057,859
1320,38758,516,128605,6028
1321,14583,167,159499,1710
1322,82599,949,174390,5231
1323,365,0,190617,6523
1324,0,0,174129,804
1325,73281,472,82993,3823
1326,5443,179,166345,2453
1327,102907,2103,32878,19090
1328,45055,755,147719,3463
1329,44219,318,140768,2453
1330,87001,641,107578,1772
1331,1456,29,192954,2553
1332,74173,4369,91943,2909
1333,12179,2356,161722,20735
1334,38952,346,176292,1922
1335,25195,137,145481,3607
1336,37639,11603,132530,15220
1337,7434,1254,183291,5013
1338,76557,395,91534,6447
1339,92134,1810,64237,38811
1340,18,43,147024,659
1341,5682,76,190298,936
1342,63006,512,126671,7829
1343,68051,584,125011,3346
1344,20060,1488,173589,1855
1345,70730,2379,93452,8372
1346,8134,1560,163698,1541
1347,71278,5445,90744,7466
1348,196827,0,0,165
1349,72841,285,95596,6211
1350,4161,647,168435,1690
1351,62527,1409,107194,2264
1352,60030,5070,127096,4796
1353,7177,616,188173,1026
1354,67683,351,122558,6400
1355,75674,18788,69031,11440
1356,0,0,196421,571
1357,122387,3522,136346,914
1358,23867,462,170220,2443
1359,49222,556,142344,4870
1360,93182,2869,60434,40507
1361,42986,514,143713,4649
1362,6797,3724,177952,8519
1363,60222,2514,67116,45081
1364,94,0,172882,2470
1365,169728,11743,14730,791
1366,7230,713,195462,1282
1367,14390,725,152654,25632
1368,21818,363,166819,6966
1369,7809,2631,167868,18684
1370,25203,196,163655,7938
1371,85473,4569,98142,8808
1372,63461,802,108600,2070
1373,32168,2457,119764,42603
1374,9244,82,231261,4627
1375,50420,288,141003,5281
1376,96460,1394,92940,6198
1377,25410,769,167399,3414
1378,96143,4337,151654,4879
1379,14723,4162,153161,2887
1380,35819,3956,133982,17592
1381,89328,4641,99362,3661
1382,40642,1254,142690,12406
1383,67631,9340,80008,17441
1384,136905,259,55793,4035
1385,26895,190,165038,4869
1386,407,182,191329,5074
1387,46811,2863,116894,30424
1388,125469,1564,65532,4427
1389,129388,1454,59666,6484
1390,4118,682,182052,10140
1391,26,0,196269,697
1392,109676,2098,55866,8319
1393,103688,1016,89219,3069
1394,8045,44,170819,1668
1395,30875,307,139454,26356
1396,90849,240,104614,1289
1397,101338,2417,87694,5543
1398,70290,3720,112373,10609
1399,61289,2263,104839,6542
1400,182249,878,11287,2578
1401,101035,1597,83072,11288
1402,30314,1029,153091,2298
1403,20177,2222,173440,1153
1404,18820,3414,156306,18452
1405,94148,7375,65003,30466
1406,8109,985,173842,14056
1407,6953,2682,161738,3560
1408,53578,2053,134304,7057
1409,13798,590,163240,896
1410,5786,123,186794,4289
1411,45896,5625,114397,31074
1412,116735,397,63307,16553
1413,142996,1201,63252,4933
1414,92636,2500,98214,3642
1415,22999,1078,149170,1686
1416,84483,1815,101128,9566
1417,30885,851,145391,19865
1418,1977,110,171308,1025
1419,38227,4618,146107,8040
1420,173744,6758,14186,2304
1421,43008,7787,132904,13293
1422,4994,81,190182,1735
1423,9318,1070,128750,398
1424,9429,230,126569,11516
1425,39767,3681,198193,21528
1426,22366,4520,167822,2284
1427,49307,698,142450,4537
1428,23494,644,148094,2701
1429,0,0,177807,19185
1430,43221,387,142399,10985
1431,908,3592,180431,262
1432,28184,1085,165861,1862
1433,21063,2005,156273,17651
1434,35431,22348,112732,4422
1435,40582,442,143574,12394
1436,112000,48,61520,1365
1437,97743,7040,89968,2241
1438,15357,932,178488,2215
1439,16150,859,159365,20618
1440,63885,822,104294,5932
1441,8916,743,185896,1437
1442,85647,6598,100311,4436
1443,153592,15305,18300,9795
1444,169749,4907,32733,2941
1445,0,0,169042,3839
1446,76939,313,71431,35484
1447,96344,3252,95107,2289
1448,163784,1343,97094,948
