,TN,FP,TP,FN
913,12985,180,160171,1597
914,28049,413,140304,6167
915,64776,940,161971,5215
916,23641,1880,159167,12304
917,27717,114,142089,5013
918,62219,931,131194,2648
919,50578,1512,120478,1852
920,111512,3119,79420,2941
921,28260,119,158141,1751
922,14158,266,188508,7398
923,2711,38,193083,647
924,17632,8,173870,1891
925,91816,5443,99409,324
926,19694,770,193917,13904
927,38044,67,157066,1815
928,15906,229,156352,2959
929,12444,539,164451,1603
930,67490,7616,115785,6101
931,38999,1896,154812,1285
932,65226,330,105375,4002
933,14511,5,180551,1925
934,10677,350,183970,1995
935,22933,148,168473,5438
936,49361,1743,143418,5548
937,60971,6960,121046,8015
938,56139,106,184725,9374
939,6403,57,184053,6479
940,6707,528,165990,2221
941,8688,1088,184838,2378
942,87971,9413,95929,3679
943,77263,292,91821,5557
944,156450,456,14784,3243
945,145031,6442,42954,2565
946,77396,698,109385,2331
947,82881,1152,107677,5282
948,42586,921,129247,2692
949,47191,419,121700,5623
950,25105,47,146874,2907
951,47941,165,102074,7311
952,33259,237,110578,3670
953,54498,401,138977,3116
954,5853,67,180965,2925
955,43711,782,150544,1955
956,97996,895,91429,6672
957,1273,45,173379,236
958,19621,149,164992,12230
959,73230,94,119999,3669
960,85260,1257,101827,8648
961,120363,0,52883,2200
962,67172,1466,124814,3540
963,761,1,195596,634
964,37205,167,156750,2870
965,123745,128,67356,5763
966,62183,67,80445,5049
967,16807,879,155147,1587
968,81677,127,113224,2990
969,24638,93,170569,1692
970,9654,0,185417,1921
971,79861,241,111003,5887
972,33995,162,136438,4338
973,3494,28,178584,3600
974,37009,14,92084,3247
975,119062,97,52287,4000
976,35030,365,136859,2679
977,42777,2386,148086,3743
978,96947,279,73720,4500
979,40141,256,153718,2877
980,96871,395,96824,2902
981,3586,15,208705,589
982,83258,2606,75287,4548
983,132650,586,67113,9981
984,17243,694,171811,8783
985,48933,96,144170,3793
986,2131,138,194424,299
987,1822,2,172764,858
988,58980,172,110155,10756
989,72276,904,121897,1915
990,15907,227,178334,1498
991,136810,1,30150,8485
992,38870,49,131763,4251
993,24985,61,169284,2662
994,11112,258,146700,1473
995,11261,6,214296,2209
996,92509,1874,74002,6035
997,13720,0,180932,2340
998,20411,179,174157,2245
999,30287,1135,202462,1583
1000,9840,69,184456,2627
1001,23756,19,150403,4859
1002,11423,25,171651,3633
1003,95767,190,92713,8322
1004,30963,195,161224,4610
1005,23441,130,170797,2624
1006,37798,29,134200,2906
1007,51770,114,132628,4785
1008,10608,660,179600,6124
1009,96026,888,97112,2966
1010,39602,9,153444,3937
1011,103803,186,88024,4979
1012,93823,7,108426,14230
1013,11962,123,182457,2450
1014,159472,1790,33343,1874
1015,51697,1104,140102,4089
1016,38626,65,78533,57709
1017,115371,2231,89069,9302
1018,138385,224,67129,8696
1019,118168,166,59328,2914
1020,27769,55,166946,2222
1021,114527,265,89137,2297
1022,38427,263,154797,3505
1023,80715,2437,109986,3854
1024,128647,890,56707,2027
1025,39699,84,154250,2959
1026,11229,104,183339,2320
1027,68856,155,124381,3600
1028,147493,2002,39740,7757
1029,77562,238,74144,4008
1030,71978,0,114014,11000
1031,82369,451,111707,2978
1032,36056,1244,147575,12117
1033,16803,75,174564,5550
1034,36930,1509,113742,22752
1035,105821,2922,83486,4763
